"id","slug","title","summary","scene","mechanisms","category_legacy","level","duration_min","status","source_seq","simulation_type","file_ref"
"06390453fda84147b7d393f7e5bac73e","u-185-06390453","辟谣效应(逆火效应)","纠正谣言反而强化原有信念，重复谣言内容增加熟悉度","日常决策","认知偏差;策略与风险;网络传播","认知偏差","B级","6","待开发","185","可调参数模拟","辟谣效应(逆火效应) 06390453fda84147b7d393f7e5bac73e.md"
"2cac47b6a8bd407489b2f8a800c21757","u-186-2cac47b6","恶性通货膨胀轮","印钱→货币贬值→发更多钱补贴→更多贬值，正反馈崩溃","市场与系统","反馈;策略与风险","经济与金融","B级","6","待开发","186","可调参数模拟","恶性通货膨胀轮 2cac47b6a8bd407489b2f8a800c21757.md"
"5fb929370ffd4454902b42ce98c2d699","u-187-5fb92937","规模法则(尺度与结构)","体积增长比表面积快，所以大象不能有蚊子的形状，巨人會被自己压垃","自然与物理","涌现;平衡与稳定;时空与尺度","生物与生态","B级","6","待开发","187","交互叙事","规模法则(尺度与结构) 5fb929370ffd4454902b42ce98c2d699.md"
"ce4f5a1e585a4619b6368a04e1a9c78c","u-188-ce4f5a1e","拼图可解性(组合爆炸)","棋盘/密码/卸化解街等问题的可能组合指数级增长，NP难问题直觉","数学与计算","时空与尺度;非线性","数学趣题","B级","6","待开发","188","交互叙事","拼图可解性(组合爆炸) ce4f5a1e585a4619b6368a04e1a9c78c.md"
"c4d41f6208dc4bc0881b847395ac6f78","u-189-c4d41f62","浑沌边缘(相变)","有序与混沌的边界上发生最丰富的现象，复杂性的起源","自然与物理","非线性;反馈","混沌与非线性","A级","8","待开发","189","可调参数模拟","浑沌边缘(相变) c4d41f6208dc4bc0881b847395ac6f78.md"
"e60e3d576fa14607917ffe2fdb43d986","u-190-e60e3d57","三十六计·欲擒故纵","短期放弃以获取长期更大回报，延迟满足的博弈版","文化与思想实验","策略与风险;平衡与稳定;博弈","中华智慧","B级","6","待开发","190","交互叙事","三十六计·欲擒故纵 e60e3d576fa14607917ffe2fdb43d986.md"
"eb8b9139cf384212b6ab4663be9f51ad","u-191-eb8b9139","调和分析(任何形状=圆之和)","任何周期函数可分解为正弦之和，圆的叠加产生任意形状","文化与思想实验","时空与尺度;非线性","艺术与数学","A级","10","待开发","191","可调参数模拟","调和分析(任何形状=圆之和) eb8b9139cf384212b6ab4663be9f51ad.md"
"8dce8db63e1244c8bdc4fe28610f7a3d","u-192-8dce8db6","种子用户与技术采纳曲线","新技术采纳沿S曲线传播：创新者→早期采用者→多数→落后者","社会与群体","网络传播;反馈","网络与传播","B级","6","待开发","192","可调参数模拟","种子用户与技术采纳曲线 8dce8db63e1244c8bdc4fe28610f7a3d.md"
"570bf1a3cf8b40e78249cd16cb0c2cb1","u-193-570bf1a3","热传导与温度平衡","热量从高温向低温流动直到均匀，熵增的直觉演示","自然与物理","平衡与稳定;时空与尺度;编码与信息","物理模拟","B级","6","待开发","193","可调参数模拟","热传导与温度平衡 570bf1a3cf8b40e78249cd16cb0c2cb1.md"
"b64dd30b627c4730bc6d93edafa4950e","u-194-b64dd30b","库洛纳数(黄金分割)","分割偶数为两素数之和（哥德巴赫猜想的可视化）","文化与思想实验","策略与风险;平衡与稳定;时空与尺度","中华智慧","B级","6","待开发","194","交互叙事","库洛纳数(黄金分割) b64dd30b627c4730bc6d93edafa4950e.md"
"7c7f85d16f4f49fc881a21e8108555fc","u-195-7c7f85d1","肥皂泡和最小曲面","肥皂泡自动形成最小表面积结构，自然界的优化结果","自然与物理","平衡与稳定;时空与尺度;优化","物理模拟","B级","6","待开发","195","可调参数模拟","肥皂泡和最小曲面 7c7f85d16f4f49fc881a21e8108555fc.md"
"68addef599c841ad9131e5842769e098","u-196-68addef5","三体问题(不可预测性)","三个天体引力互作用无解析解，确定性规则产生不可预测轨迹","自然与物理","非线性;反馈","混沌与非线性","A级","10","待开发","196","可调参数模拟","三体问题(不可预测性) 68addef599c841ad9131e5842769e098.md"
"226b18a002af43acad2af3dfeb409ca8","u-197-226b18a0","三十六计·美人计(注意力博弈)","通过分散对方注意力降低其决策质量，有限注意力资源的博弈","文化与思想实验","策略与风险;平衡与稳定;博弈","中华智慧","B级","6","待开发","197","交互叙事","三十六计·美人计(注意力博弈) 226b18a002af43acad2af3dfeb409ca8.md"
"2cf3b303f18e410db6ec47c7e2bf12e6","u-198-2cf3b303","排队论与服务设计","到达率接近服务率时等待时间急剧上升，单队vs多队的差异","日常决策","平衡与稳定;时空与尺度","日常现象","B级","6","待开发","198","可调参数模拟","排队论与服务设计 2cf3b303f18e410db6ec47c7e2bf12e6.md"
"be148a5a40f841ff95743858b3902b7d","u-199-be148a5a","马尔可夫链与文本生成","基于前文概率的词语生成，GPT的最简化原理","数学与计算","编码与信息;优化;随机性","信息论与编码","B级","6","待开发","199","交互叙事","马尔可夫链与文本生成 be148a5a40f841ff95743858b3902b7d.md"
"057445adc3f8443aaa74f314248e7182","u-200-057445ad","万物理论(宇宙起源简史)","从大爆炸到元素形成到星系形成，简单规则的层层涌现","自然与物理","平衡与稳定;时空与尺度;涌现","物理模拟","S级","20","待开发","200","交互叙事","万物理论(宇宙起源简史) 057445adc3f8443aaa74f314248e7182.md"
